CatID,MatchID,MemID,SourceID,ImageID,MatchRA,MatchDec,SourceRA,SourceDec,WaveLength,Filter,TargetName,FluxAper2,MagAper2,MagAuto
330970548,54907864,2,4001444528364,33543,323.3352954191311,-0.8084933240279759,323.3352954191311,-0.8084933240279759,8047.6714,F814W,NGC7089,5.60768985748291,24.08329963684082,23.5132999420166
330790328,90041507,1,4001444529349,33543,323.33339385501387,-0.808070711725699,323.33339385501387,-0.808070711725699,5919.2002,F606W,NGC7089,25.073200225830078,23.01289939880371,22.954999923706055
330971451,90041507,2,4001444529349,33543,323.33339385501387,-0.808070711725699,323.33339385501387,-0.808070711725699,8047.6714,F814W,NGC7089,21.71739959716797,22.61319923400879,22.523500442504883
330789619,20517541,1,4001444528561,33543,323.3334996979378,-0.8083542957181076,323.3334996979378,-0.8083542957181076,5919.2002,F606W,NGC7089,115.90799713134766,21.35070037841797,21.2893009185791
330970729,20517541,2,4001444528561,33543,323.3334996979378,-0.8083542957181076,323.3334996979378,-0.8083542957181076,8047.6714,F814W,NGC7089,84.59960174560547,21.13680076599121,21.047100067138672
330971626,44273147,2,4001444529538,33543,323.3335665445224,-0.8080012855961369,323.3335665445224,-0.8080012855961369,8047.6714,F814W,NGC7089,6.7653398513793945,23.879499435424805,23.68869972229004
330971066,32789295,2,4001444528936,33543,323.33363768069484,-0.8082402748386687,323.33363768069484,-0.8082402748386687,8047.6714,F814W,NGC7089,6.680069923400879,23.893299102783203,23.69770050048828
330787551,70614635,1,4001444526246,33543,323.334164742016,-0.8093059951184456,323.334164742016,-0.8093059951184456,5919.2002,F606W,NGC7089,24.580699920654297,23.034500122070312,22.52869987487793
330968615,70614635,2,4001444526246,33543,323.334164742016,-0.8093059951184456,323.334164742016,-0.8093059951184456,8047.6714,F814W,NGC7089,24.988300323486328,22.460899353027344,21.98189926147461
330788041,100325234,1,4001444526792,33543,323.33400851039323,-0.8090971187515762,323.33400851039323,-0.8090971187515762,5919.2002,F606W,NGC7089,17.114900588989258,23.427499771118164,23.315200805664062
330969112,100325234,2,4001444526792,33543,323.33400851039323,-0.8090971187515762,323.33400851039323,-0.8090971187515762,8047.6714,F814W,NGC7089,18.139299392700195,22.808700561523438,22.633399963378906
330787740,7644683,1,4001444526456,33543,323.3341110299364,-0.8092262032432803,323.3341110299364,-0.8092262032432803,5919.2002,F606W,NGC7089,15.421099662780762,23.540700912475586,23.270299911499023
330968807,7644683,2,4001444526456,33543,323.3341110299364,-0.8092262032432803,323.3341110299364,-0.8092262032432803,8047.6714,F814W,NGC7089,15.870699882507324,22.953800201416016,22.64430046081543
330788460,97067002,1,4001444527265,33543,323.33386108662506,-0.808940141053259,323.33386108662506,-0.808940141053259,5919.2002,F606W,NGC7089,7.1167402267456055,24.380300521850586,23.642099380493164
330969541,97067002,2,4001444527265,33543,323.33386108662506,-0.808940141053259,323.33386108662506,-0.808940141053259,8047.6714,F814W,NGC7089,8.225939750671387,23.667299270629883,23.15410041809082
330966197,58008944,2,4001444523586,33543,323.3420901797562,-0.8102654715319115,323.3420899879585,-0.8102658960453123,8047.6714,F814W,NGC7089,58.25559997558594,21.541900634765625,21.448400497436523
330785289,46174985,1,4001444523723,33543,323.3417910825977,-0.8102306412691782,323.3417910825977,-0.8102306412691782,5919.2002,F606W,NGC7089,20.254600524902344,23.244600296020508,23.195999145507812
330966322,46174985,2,4001444523723,33543,323.3417910825977,-0.8102306412691782,323.3417910825977,-0.8102306412691782,8047.6714,F814W,NGC7089,19.72439956665039,22.71769905090332,22.651500701904297
330785051,47781609,1,4001444523459,33543,323.3418993027467,-0.8103637248984046,323.3418993027467,-0.8103637248984046,5919.2002,F606W,NGC7089,14.106399536132812,23.637399673461914,23.44610023498535
330966082,47781609,2,4001444523459,33543,323.3418993027467,-0.8103637248984046,323.3418993027467,-0.8103637248984046,8047.6714,F814W,NGC7089,14.043899536132812,23.08650016784668,22.92020034790039
330784548,36982982,1,4001444522898,33543,323.341993147212,-0.8105450276041832,323.34199303017374,-0.8105449107214916,5919.2002,F606W,NGC7089,219.927001953125,20.65530014038086,20.60379981994629
330965572,36982982,2,4001444522898,33543,323.341993147212,-0.8105450276041832,323.34199303017374,-0.8105449107214916,8047.6714,F814W,NGC7089,150.55299377441406,20.51099967956543,20.430999755859375
388341237,36982982,3,6000234466415,1030041,323.341993147212,-0.8105450276041832,323.3419932642503,-0.8105451444868749,3354.8999,F336W,NGC-7089-M-2,10.19729995727539,22.18630027770996,22.15169906616211
388341238,36982982,4,6000234466415,1030041,323.341993147212,-0.8105450276041832,323.3419932642503,-0.8105451444868749,4325.0,F438W,NGC-7089-M-2,29.767900466918945,21.172199249267578,21.12929916381836
330784931,89467354,1,4001444523327,33543,323.34210500825293,-0.8103999937757891,323.34210500825293,-0.8103999937757891,5919.2002,F606W,NGC7089,22.075000762939453,23.151199340820312,23.062700271606445
330965963,89467354,2,4001444523327,33543,323.34210500825293,-0.8103999937757891,323.34210500825293,-0.8103999937757891,8047.6714,F814W,NGC7089,24.20829963684082,22.49530029296875,22.37070083618164
330786206,65667855,1,4001444524753,33543,323.34174783202013,-0.8098964478054004,323.34174783202013,-0.8098964478054004,5919.2002,F606W,NGC7089,9.309630393981934,24.088600158691406,23.47559928894043
330967258,65667855,2,4001444524753,33543,323.34174783202013,-0.8098964478054004,323.34174783202013,-0.8098964478054004,8047.6714,F814W,NGC7089,10.642499923706055,23.387699127197266,22.717300415039062
395278726,79229187,1,6000234547631,1030041,323.34171468003706,-0.8099398372230896,323.34171468003706,-0.8099398372230896,4325.0,F438W,NGC-7089-M-2,28.535600662231445,21.21809959411621,23.964399337768555
396012966,83684782,1,6000234547511,1030041,323.34171317793516,-0.8100204371839809,323.34171317793516,-0.8100204371839809,4325.0,F438W,NGC-7089-M-2,50.27470016479492,20.603200912475586,20.621200561523438
330785677,97969215,1,4001444524160,33543,323.3417905182897,-0.8100840904938271,323.34178806032156,-0.81008344172309,5919.2002,F606W,NGC7089,152.46800231933594,21.05299949645996,20.99799919128418
330966721,97969215,2,4001444524160,33543,323.3417905182897,-0.8100840904938271,323.34178806032156,-0.81008344172309,8047.6714,F814W,NGC7089,108.37100219726562,20.868000030517578,20.777299880981445
398356806,97969215,3,6000234547367,1030041,323.3417905182897,-0.8100840904938271,323.3417929762578,-0.8100847392645625,4325.0,F438W,NGC-7089-M-2,19.811100006103516,21.614299774169922,21.59040069580078
330785968,91035278,1,4001444524480,33543,323.34215674374366,-0.8099736859384233,323.34215674374366,-0.8099736859384233,5919.2002,F606W,NGC7089,30.779499053955078,22.790300369262695,22.739299774169922
330967015,91035278,2,4001444524480,33543,323.34215674374366,-0.8099736859384233,323.34215674374366,-0.8099736859384233,8047.6714,F814W,NGC7089,27.885700225830078,22.341800689697266,22.266300201416016
330966624,51515578,2,4001444524055,33543,323.3420467636217,-0.8101051025815249,323.3420467636217,-0.8101051025815249,8047.6714,F814W,NGC7089,6.265160083770752,23.962900161743164,23.88599967956543
330785736,36124202,1,4001444524225,33543,323.34216695806026,-0.8100682843951474,323.34216695806026,-0.8100682843951474,5919.2002,F606W,NGC7089,49.66189956665039,22.27090072631836,22.227800369262695
330966781,36124202,2,4001444524225,33543,323.34216695806026,-0.8100682843951474,323.34216695806026,-0.8100682843951474,8047.6714,F814W,NGC7089,40.52519989013672,21.93589973449707,21.8612003326416
330786017,72386327,1,4001444524537,33543,323.3418368096345,-0.8099462873464675,323.3418371394258,-0.8099453342942206,5919.2002,F606W,NGC7089,102.78700256347656,21.48110008239746,21.40730094909668
330967064,72386327,2,4001444524537,33543,323.3418368096345,-0.8099462873464675,323.3418371394258,-0.8099453342942206,8047.6714,F814W,NGC7089,71.2029037475586,21.323999404907227,21.202199935913086
394153702,72386327,3,6000234547559,1030041,323.3418368096345,-0.8099462873464675,323.3418364798432,-0.8099472403987142,4325.0,F438W,NGC-7089-M-2,12.407600402832031,22.122299194335938,22.07360076904297
417264126,104622473,1,6000301301330,1030096,323.34421236303297,-0.8083021537460516,323.3442110749372,-0.8083029843032233,2704.0,F275W,NGC-7089-M-2,4.005370140075684,22.6648006439209,22.628700256347656
330789801,104622473,2,4001444528762,33543,323.34421236303297,-0.8083021537460516,323.3442141913463,-0.808304674606293,5919.2002,F606W,NGC7089,324.79400634765625,20.23189926147461,20.080900192260742
330970914,104622473,3,4001444528762,33543,323.34421236303297,-0.8083021537460516,323.3442141913463,-0.808304674606293,8047.6714,F814W,NGC7089,232.53799438476562,20.038999557495117,19.842199325561523
399457878,104622473,4,6000234549222,1030041,323.34421236303297,-0.8083021537460516,323.3442118228154,-0.8082988023286378,4325.0,F438W,NGC-7089-M-2,45.8755989074707,20.702600479125977,20.63050079345703
330971367,73714087,2,4001444529259,33543,323.3442057730347,-0.80818367587723,323.3442057730347,-0.80818367587723,8047.6714,F814W,NGC7089,9.395879745483398,23.522899627685547,23.244600296020508
330789215,103972156,1,4001444528110,33543,323.3440317266404,-0.8085380022187393,323.3440317266404,-0.8085380022187393,5919.2002,F606W,NGC7089,58.229698181152344,22.098100662231445,22.069900512695312
330970313,103972156,2,4001444528110,33543,323.3440317266404,-0.8085380022187393,323.3440317266404,-0.8085380022187393,8047.6714,F814W,NGC7089,45.89289855957031,21.800899505615234,21.733299255371094
330789475,85302495,1,4001444528400,33543,323.34443000072594,-0.808424112503173,323.3444290093832,-0.8084237421067951,5919.2002,F606W,NGC7089,107.89399719238281,21.428499221801758,21.386999130249023
330970582,85302495,2,4001444528400,33543,323.34443000072594,-0.808424112503173,323.3444290093832,-0.8084237421067951,8047.6714,F814W,NGC7089,79.15440368652344,21.2091007232666,21.13360023498535
396276798,85302495,4,6000234549228,1030041,323.34443000072594,-0.808424112503173,323.3444322195567,-0.8084237080750115,4325.0,F438W,NGC-7089-M-2,14.637299537658691,21.942899703979492,21.929000854492188
330970352,28920947,2,4001444528150,33543,323.3444709274095,-0.8085428357672686,323.3444709274095,-0.8085428357672686,8047.6714,F814W,NGC7089,8.741390228271484,23.601299285888672,23.150400161743164
393938457,71077016,3,6000234549050,1030041,323.3443230237531,-0.8085724316685663,323.34432281567194,-0.8085727052226822,4325.0,F438W,NGC-7089-M-2,7.123640060424805,22.72480010986328,22.650699615478516
330789037,71077016,1,4001444527904,33543,323.3443230237531,-0.8085724316685663,323.3443232318342,-0.8085721581144502,5919.2002,F606W,NGC7089,81.64569854736328,21.73110008239746,21.649099349975586
330970134,71077016,2,4001444527904,33543,323.3443230237531,-0.8085724316685663,323.3443232318342,-0.8085721581144502,8047.6714,F814W,NGC7089,68.8395004272461,21.360700607299805,21.23069953918457
330789685,66178838,1,4001444528633,33543,323.3443154045336,-0.80839175929461,323.3443154045336,-0.80839175929461,5919.2002,F606W,NGC7089,13.885100364685059,23.654600143432617,22.849899291992188
330970796,66178838,2,4001444528633,33543,323.3443154045336,-0.80839175929461,323.3443154045336,-0.80839175929461,8047.6714,F814W,NGC7089,16.03969955444336,22.94230079650879,22.03190040588379
330789774,103422146,1,4001444528734,33543,323.3441612032376,-0.8083832826252494,323.3441612032376,-0.8083832826252494,5919.2002,F606W,NGC7089,24.87190055847168,23.021699905395508,22.723400115966797
330970888,103422146,2,4001444528734,33543,323.3441612032376,-0.8083832826252494,323.3441612032376,-0.8083832826252494,8047.6714,F814W,NGC7089,22.644100189208984,22.567899703979492,22.225900650024414
330789721,47671997,1,4001444528672,33543,323.34425730770784,-0.8084127680852066,323.34425730770784,-0.8084127680852066,5919.2002,F606W,NGC7089,12.426300048828125,23.775100708007812,23.37820053100586
330970833,47671997,2,4001444528672,33543,323.34425730770784,-0.8084127680852066,323.34425730770784,-0.8084127680852066,8047.6714,F814W,NGC7089,15.821900367736816,22.95709991455078,22.57939910888672
330789276,102309469,1,4001444528176,33543,323.3442099217636,-0.808505675256876,323.3442099217636,-0.808505675256876,5919.2002,F606W,NGC7089,15.43910026550293,23.539400100708008,23.15839958190918
330970376,102309469,2,4001444528176,33543,323.3442099217636,-0.808505675256876,323.3442099217636,-0.808505675256876,8047.6714,F814W,NGC7089,16.520700454711914,22.910200119018555,22.457799911499023
330789390,26472887,1,4001444528301,33543,323.34431082028686,-0.8084958599905891,323.34431082028686,-0.8084958599905891,5919.2002,F606W,NGC7089,31.972200393676758,22.749000549316406,22.56800079345703
330970494,26472887,2,4001444528301,33543,323.34431082028686,-0.8084958599905891,323.34431082028686,-0.8084958599905891,8047.6714,F814W,NGC7089,34.974098205566406,22.09589958190918,21.832000732421875
330787246,62529185,4,4001444525911,33543,323.34400383825107,-0.809437395030795,323.3440020624886,-0.8094357067274589,5919.2002,F606W,NGC7089,111.02400207519531,21.39739990234375,21.17460060119629
392538081,62529185,3,6000234467787,1030041,323.34400383825107,-0.809437395030795,323.34400459309086,-0.8094386969264208,4325.0,F438W,NGC-7089-M-2,15.952899932861328,21.84950065612793,21.22920036315918
392538082,62529185,2,6000234467787,1030041,323.34400383825107,-0.809437395030795,323.34400459309086,-0.8094386969264208,3354.8999,F336W,NGC-7089-M-2,5.036719799041748,22.952199935913086,22.689699172973633
330968304,62529185,5,4001444525911,33543,323.34400383825107,-0.809437395030795,323.3440020624886,-0.8094357067274589,8047.6714,F814W,NGC7089,85.28790283203125,21.128000259399414,20.876300811767578
410334382,62529185,1,6000301300143,1030096,323.34400383825107,-0.809437395030795,323.34400485917365,-0.8094377814385042,2704.0,F275W,NGC-7089-M-2,1.0790899991989136,24.08880043029785,23.906299591064453
330787547,56665937,1,4001444526242,33543,323.34408106964895,-0.809305896759134,323.34408204276,-0.8093052946233753,5919.2002,F606W,NGC7089,68.56079864501953,21.920799255371094,21.78969955444336
330968611,56665937,2,4001444526242,33543,323.34408106964895,-0.809305896759134,323.34408204276,-0.8093052946233753,8047.6714,F814W,NGC7089,52.15629959106445,21.66200065612793,21.52910041809082
391574771,56665937,3,6000234467927,1030041,323.34408106964895,-0.809305896759134,323.3440800965379,-0.8093064988948926,3354.8999,F336W,NGC-7089-M-2,2.0498099327087402,23.928300857543945,23.856399536132812
391574772,56665937,4,6000234467927,1030041,323.34408106964895,-0.809305896759134,323.3440800965379,-0.8093064988948926,4325.0,F438W,NGC-7089-M-2,6.071400165557861,22.898300170898438,22.88559913635254
330787879,52956578,1,4001444526614,33543,323.34390223232197,-0.8092364218273246,323.34390223232197,-0.8092364218273246,5919.2002,F606W,NGC7089,8.07394027709961,24.243200302124023,23.827699661254883
392889147,64663133,4,6000234467967,1030041,323.34399493176124,-0.8092594952646425,323.34399499775367,-0.8092598966761254,4325.0,F438W,NGC-7089-M-2,12.918100357055664,22.07859992980957,21.991100311279297
392889148,64663133,3,6000234467967,1030041,323.34399493176124,-0.8092594952646425,323.34399499775367,-0.8092598966761254,3354.8999,F336W,NGC-7089-M-2,4.21343994140625,23.145999908447266,23.06399917602539
330787641,64663133,1,4001444526342,33543,323.34399493176124,-0.8092594952646425,323.343994835869,-0.809259807816838,5919.2002,F606W,NGC7089,119.86499786376953,21.314199447631836,21.0580997467041
330968704,64663133,2,4001444526342,33543,323.34399493176124,-0.8092594952646425,323.343994835869,-0.809259807816838,8047.6714,F814W,NGC7089,89.65450286865234,21.07379913330078,20.786399841308594
391971131,59064104,3,6000234548720,1030041,323.3440328498044,-0.8088479271462298,323.34403250848175,-0.8088484976538433,4325.0,F438W,NGC-7089-M-2,26.710800170898438,21.2898006439209,21.257400512695312
330788580,59064104,1,4001444527400,33543,323.3440328498044,-0.8088479271462298,323.34403347355317,-0.8088480019615086,5919.2002,F606W,NGC7089,145.7310028076172,21.102100372314453,20.9689998626709
330969661,59064104,2,4001444527400,33543,323.3440328498044,-0.8088479271462298,323.34403347355317,-0.8088480019615086,8047.6714,F814W,NGC7089,117.48500061035156,20.78030014038086,20.643400192260742
409766388,59064104,4,6000301300802,1030096,323.3440328498044,-0.8088479271462298,323.34403256737835,-0.8088472818233378,2704.0,F275W,NGC-7089-M-2,1.9833500385284424,23.427900314331055,23.425399780273438
330788276,100372871,1,4001444527061,33543,323.34410849410864,-0.8089837906139141,323.34410849410864,-0.8089837906139141,5919.2002,F606W,NGC7089,12.064200401306152,23.807199478149414,22.119800567626953
330969354,100372871,2,4001444527061,33543,323.34410849410864,-0.8089837906139141,323.34410849410864,-0.8089837906139141,8047.6714,F814W,NGC7089,12.173299789428711,23.24169921875,21.66659927368164
397674774,93817215,2,6000234468109,1030041,323.34423548218797,-0.8091346437907289,323.3442349009699,-0.8091365029309114,3354.8999,F336W,NGC-7089-M-2,4.7810797691345215,23.008699417114258,22.39859962463379
397674775,93817215,3,6000234468109,1030041,323.34423548218797,-0.8091346437907289,323.3442349009699,-0.8091365029309114,4325.0,F438W,NGC-7089-M-2,17.33049964904785,21.75950050354004,21.053800582885742
393410886,67844729,4,6000234468063,1030041,323.3440232278096,-0.8091538608629004,323.3440229005099,-0.8091541974035472,3354.8999,F336W,NGC-7089-M-2,14.618300437927246,21.795299530029297,21.73889923095703
393410887,67844729,5,6000234468063,1030041,323.3440232278096,-0.8091538608629004,323.3440229005099,-0.8091541974035472,4325.0,F438W,NGC-7089-M-2,39.73939895629883,20.85849952697754,20.795900344848633
411210535,67844729,1,6000301300451,1030096,323.3440232278096,-0.8091538608629004,323.34402336311956,-0.8091537816955229,2704.0,F275W,NGC-7089-M-2,4.064489841461182,22.64889907836914,22.606399536132812
330787896,67844729,2,4001444526631,33543,323.3440232278096,-0.8091538608629004,323.3440234197994,-0.8091536034896316,5919.2002,F606W,NGC7089,263.1080017089844,20.460599899291992,20.35260009765625
330968966,67844729,3,4001444526631,33543,323.3440232278096,-0.8091538608629004,323.3440234197994,-0.8091536034896316,8047.6714,F814W,NGC7089,165.40199279785156,20.408899307250977,20.288799285888672
330787778,7198033,1,4001444526500,33543,323.344153327934,-0.8092072838356091,323.344153327934,-0.8092072838356091,5919.2002,F606W,NGC7089,18.199899673461914,23.36079978942871,21.912399291992188
330968846,7198033,2,4001444526500,33543,323.344153327934,-0.8092072838356091,323.344153327934,-0.8092072838356091,8047.6714,F814W,NGC7089,18.244800567626953,22.802400588989258,21.660900115966797
389636222,44882264,4,6000234468097,1030041,323.3443488187338,-0.8091227975910508,323.34434790133946,-0.8091223058771012,4325.0,F438W,NGC-7089-M-2,1484.75,16.927400588989258,16.869400024414062
389636223,44882264,3,6000234468097,1030041,323.3443488187338,-0.8091227975910508,323.34434790133946,-0.8091223058771012,3354.8999,F336W,NGC-7089-M-2,324.9429931640625,18.42799949645996,18.382699966430664
407431721,44882264,2,6000296660257,1030189,323.3443488187338,-0.8091227975910508,323.34434889474227,-0.8091224441507571,2704.0,F275W,NGC-7089-M-2,78.55180358886719,19.433500289916992,19.406700134277344
407431722,44882264,1,6000301300471,1030096,323.3443488187338,-0.8091227975910508,323.3443487635435,-0.8091226862162783,2704.0,F275W,NGC-7089-M-2,100.11299896240234,19.17020034790039,19.141799926757812
330787971,44882264,5,4001444526718,33543,323.3443488187338,-0.8091227975910508,323.3443497153101,-0.8091237541200661,5919.2002,F606W,NGC7089,6639.509765625,16.95560073852539,16.69770050048828
330969043,44882264,6,4001444526718,33543,323.3443488187338,-0.8091227975910508,323.3443497153101,-0.8091237541200661,8047.6714,F814W,NGC7089,5456.43994140625,16.613000869750977,16.40880012512207
330788528,24092183,1,4001444527339,33543,323.34419828271905,-0.8089084770270751,323.34419828271905,-0.8089084770270751,5919.2002,F606W,NGC7089,10.382200241088867,23.970199584960938,20.891700744628906
330969608,24092183,2,4001444527339,33543,323.34419828271905,-0.8089084770270751,323.34419828271905,-0.8089084770270751,8047.6714,F814W,NGC7089,11.199199676513672,23.332300186157227,20.361600875854492
330788529,34183407,1,4001444527341,33543,323.3442858755666,-0.808861163773096,323.3442858755666,-0.808861163773096,5919.2002,F606W,NGC7089,10.901700019836426,23.917200088500977,22.19580078125
330969609,34183407,2,4001444527341,33543,323.3442858755666,-0.808861163773096,323.3442858755666,-0.808861163773096,8047.6714,F814W,NGC7089,6.87214994430542,23.862499237060547,21.994400024414062
330788473,39677780,1,4001444527280,33543,323.34425325860036,-0.8087490687055208,323.34425325860036,-0.8087490687055208,5919.2002,F606W,NGC7089,3.471790075302124,25.15959930419922,20.421100616455078
